customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00249,Female,1,Yes,No,47,DSL,Yes,Month-to-month,No,Mailed check,33.59,1558.13,No
CUST-00250,Male,0,Yes,No,13,Fiber optic,No,Month-to-month,Yes,Electronic check,68.96,993.57,No
CUST-00251,Male,1,Yes,No,17,Fiber optic,Yes,Month-to-month,Yes,Electronic check,72.19,1146.92,Yes
CUST-00252,Male,0,No,Yes,13,DSL,No,Month-to-month,No,Electronic check,52.5,799.4,No
CUST-00253,Male,1,Yes,No,13,Fiber optic,No,Two year,Yes,Bank transfer (automatic),56.71,1001.18,No
CUST-00254,Male,0,No,Yes,5,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),28.56,215.28,No
CUST-00255,Female,0,No,Yes,40,No,No internet service,Month-to-month,No,Electronic check,26.64,1055.51,No
CUST-00256,Male,1,Yes,No,63,No,No internet service,One year,No,Electronic check,18.0,1272.86,No
CUST-00257,Female,0,Yes,Yes,22,DSL,Yes,Month-to-month,No,Credit card (automatic),36.12,661.58,No
CUST-00258,Male,0,Yes,No,56,Fiber optic,No,Two year,Yes,Electronic check,74.79,4370.77,No
CUST-00259,Male,0,No,No,39,Fiber optic,Yes,Month-to-month,Yes,Electronic check,65.46,2462.57,No
CUST-00260,Female,0,No,Yes,18,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.86,869.65,Yes
CUST-00261,Female,0,Yes,No,4,Fiber optic,No,One year,Yes,Electronic check,57.92,145.63,No
CUST-00262,Male,0,No,No,57,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),76.07,4415.39,No
CUST-00263,Male,0,Yes,No,1,DSL,Yes,Two year,Yes,Electronic check,39.1,0.0,Yes
CUST-00264,Female,0,Yes,Yes,30,DSL,Yes,Month-to-month,No,Credit card (automatic),44.54,1310.61,No
CUST-00265,Female,0,Yes,No,2,Fiber optic,No,Month-to-month,Yes,Mailed check,59.43,0.0,Yes
CUST-00266,Female,0,No,No,56,Fiber optic,No,Month-to-month,Yes,Electronic check,57.27,3034.14,No
CUST-00267,Male,0,Yes,No,72,No,No internet service,Month-to-month,Yes,Mailed check,20.39,1612.74,No
CUST-00268,Male,0,Yes,No,23,No,No internet service,One year,Yes,Credit card (automatic),18.0,266.69,No
CUST-00269,Female,0,Yes,No,22,Fiber optic,No,Month-to-month,Yes,Mailed check,58.99,1209.57,No
CUST-00270,Female,0,No,No,41,Fiber optic,Yes,Month-to-month,No,Electronic check,57.6,2259.41,No
CUST-00271,Male,0,Yes,No,36,No,No internet service,Two year,No,Credit card (automatic),29.28,1190.84,No
CUST-00272,Male,0,Yes,No,27,No,No internet service,Month-to-month,No,Electronic check,20.96,688.02,No
CUST-00273,Male,0,Yes,No,26,No,No internet service,One year,Yes,Electronic check,32.36,993.8,No
CUST-00274,Female,0,No,No,13,No,No internet service,Month-to-month,No,Electronic check,18.41,144.95,No
CUST-00275,Male,0,Yes,No,18,Fiber optic,Yes,One year,No,Credit card (automatic),79.15,1586.65,No
CUST-00276,Male,0,No,No,42,Fiber optic,No,Month-to-month,Yes,Electronic check,70.03,2845.86,Yes
CUST-00277,Male,0,Yes,No,53,Fiber optic,Yes,One year,No,Electronic check,78.24,4056.16,No
CUST-00278,Female,0,Yes,No,54,DSL,Yes,Month-to-month,No,Credit card (automatic),32.45,1668.45,No
CUST-00279,Male,0,No,Yes,37,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),56.87,2024.71,No
CUST-00280,Male,0,No,Yes,54,Fiber optic,No,Month-to-month,No,Electronic check,84.79,4567.77,No
CUST-00281,Male,0,Yes,No,43,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),83.21,3477.39,No
CUST-00282,Male,0,No,No,26,DSL,No,Two year,Yes,Electronic check,63.26,1672.53,No
CUST-00283,Female,0,No,No,25,Fiber optic,No,Month-to-month,Yes,Mailed check,56.15,1090.62,Yes
CUST-00284,Male,0,Yes,No,37,Fiber optic,Yes,Two year,Yes,Electronic check,71.88,2686.94,No
CUST-00285,Male,0,No,No,22,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),49.68,962.2,Yes
CUST-00286,Female,0,No,Yes,55,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),45.66,2430.97,No
CUST-00287,Male,1,Yes,No,13,Fiber optic,No,Month-to-month,No,Mailed check,61.87,726.88,Yes
CUST-00288,Female,0,No,No,3,DSL,No,Month-to-month,Yes,Electronic check,53.19,272.75,No
CUST-00289,Female,0,Yes,No,35,DSL,Yes,Two year,No,Mailed check,39.94,1458.45,No
CUST-00290,Male,0,Yes,Yes,5,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),78.62,373.23,Yes
CUST-00291,Female,0,No,Yes,13,No,No internet service,Two year,Yes,Credit card (automatic),29.83,301.96,No
CUST-00292,Male,0,No,Yes,27,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),84.5,2375.45,Yes
CUST-00293,Female,0,No,No,0,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),71.99,215.37,Yes
CUST-00294,Male,1,No,No,16,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,284.64,No
CUST-00295,Female,1,No,No,39,Fiber optic,No,One year,Yes,Credit card (automatic),69.75,2528.45,Yes
CUST-00296,Female,0,Yes,Yes,27,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,401.65,No
CUST-00297,Female,0,No,Yes,65,DSL,Yes,Two year,Yes,Electronic check,46.5,3089.61,No
CUST-00298,Male,0,No,No,6,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),54.46,273.63,Yes
CUST-00299,Male,0,No,No,52,DSL,No,Month-to-month,No,Electronic check,40.92,2024.8,No
CUST-00300,Male,0,Yes,No,43,Fiber optic,Yes,One year,Yes,Electronic check,64.97,2685.45,No
CUST-00301,Male,1,Yes,Yes,47,No,No internet service,One year,Yes,Electronic check,22.85,1084.95,No
CUST-00302,Female,0,Yes,No,49,Fiber optic,Yes,Two year,Yes,Mailed check,60.6,2785.34,No
CUST-00303,Male,0,Yes,No,3,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),68.72,202.0,No
CUST-00304,Female,1,Yes,No,57,DSL,No,One year,Yes,Mailed check,36.35,2082.57,No
CUST-00305,Female,0,No,No,24,No,No internet service,Month-to-month,Yes,Electronic check,28.19,622.62,Yes
CUST-00306,Male,0,No,No,47,Fiber optic,Yes,Two year,Yes,Credit card (automatic),71.11,3217.03,No
CUST-00307,Male,1,Yes,No,21,DSL,No,Month-to-month,No,Bank transfer (automatic),22.07,585.68,Yes
CUST-00308,Female,0,Yes,No,28,No,No internet service,Two year,No,Electronic check,18.0,344.07,Yes
CUST-00309,Male,0,No,Yes,51,Fiber optic,No,Month-to-month,Yes,Electronic check,83.87,4298.1,No
CUST-00310,Male,0,Yes,No,68,Fiber optic,Yes,One year,No,Electronic check,66.53,4611.37,No
CUST-00311,Female,1,No,No,64,DSL,No,Two year,Yes,Credit card (automatic),30.7,1983.94,No
CUST-00312,Female,0,Yes,No,53,DSL,No,Two year,No,Electronic check,45.47,2557.65,No
CUST-00313,Male,0,Yes,No,39,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,565.75,No
CUST-00314,Male,0,Yes,No,38,Fiber optic,Yes,Month-to-month,No,Electronic check,65.04,2376.61,Yes
CUST-00315,Male,0,No,Yes,70,No,No internet service,Two year,No,Credit card (automatic),18.0,1204.65,No
CUST-00316,Female,1,Yes,No,15,DSL,No,One year,Yes,Electronic check,57.74,1260.98,No
CUST-00317,Female,0,No,No,69,Fiber optic,Yes,One year,Yes,Mailed check,70.63,4934.41,No
CUST-00318,Female,1,Yes,No,47,Fiber optic,No,Month-to-month,Yes,Mailed check,73.51,3538.37,No
CUST-00319,Female,0,Yes,No,44,Fiber optic,No,Month-to-month,Yes,Electronic check,77.4,3484.0,No
CUST-00320,Female,0,No,No,43,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),57.59,2485.83,No
CUST-00321,Male,1,Yes,Yes,59,Fiber optic,No,One year,No,Bank transfer (automatic),76.0,4609.93,No
CUST-00322,Male,0,Yes,No,49,Fiber optic,No,Month-to-month,Yes,Electronic check,80.2,3705.36,No
CUST-00323,Female,0,No,No,6,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.3,161.04,Yes
CUST-00324,Female,1,No,No,57,DSL,Yes,Two year,No,Electronic check,56.82,3290.13,No
CUST-00325,Female,0,Yes,No,53,Fiber optic,No,Month-to-month,No,Credit card (automatic),61.67,3390.75,No
CUST-00326,Male,0,Yes,Yes,66,Fiber optic,No,Two year,Yes,Mailed check,68.97,4413.34,No
CUST-00327,Male,1,No,No,68,DSL,No,Month-to-month,No,Electronic check,52.37,3431.31,Yes
CUST-00328,Male,0,No,No,69,DSL,No,Month-to-month,No,Electronic check,48.13,3198.7,No
CUST-00329,Male,0,No,Yes,3,No,No internet service,Month-to-month,No,Electronic check,27.95,146.53,No
CUST-00330,Female,0,No,No,46,DSL,Yes,Month-to-month,Yes,Credit card (automatic),44.28,2101.27,Yes
CUST-00331,Female,0,No,No,68,DSL,No,One year,Yes,Electronic check,35.54,2302.74,No
CUST-00332,Male,0,Yes,No,70,Fiber optic,Yes,Month-to-month,Yes,Electronic check,79.24,5776.51,Yes
CUST-00333,Male,0,Yes,Yes,40,DSL,No,Month-to-month,No,Credit card (automatic),42.26,1724.76,No
CUST-00334,Female,0,No,Yes,66,DSL,No,Month-to-month,No,Electronic check,46.58,3089.18,No
CUST-00335,Male,0,No,Yes,64,DSL,No,One year,No,Electronic check,45.44,2883.24,Yes
CUST-00336,Female,0,No,Yes,0,DSL,No,Two year,Yes,Bank transfer (automatic),48.53,111.66,Yes
CUST-00337,Female,0,No,Yes,64,Fiber optic,No,Month-to-month,Yes,Electronic check,61.61,3989.78,Yes
CUST-00338,Male,0,Yes,No,46,No,No internet service,Month-to-month,No,Credit card (automatic),33.55,1770.08,No
CUST-00339,Male,0,No,No,41,DSL,No,Month-to-month,Yes,Bank transfer (automatic),36.36,1345.09,No
CUST-00340,Female,0,No,No,13,Fiber optic,Yes,One year,Yes,Electronic check,69.14,713.35,No
CUST-00341,Female,0,Yes,No,67,Fiber optic,No,Month-to-month,No,Mailed check,69.79,4587.12,No
CUST-00342,Male,1,No,No,21,DSL,Yes,Month-to-month,No,Electronic check,43.92,988.72,Yes
CUST-00343,Female,0,No,Yes,30,Fiber optic,No,One year,Yes,Mailed check,78.59,2306.33,Yes
CUST-00344,Female,0,Yes,Yes,21,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),62.68,1468.8,No
CUST-00345,Female,1,No,Yes,70,DSL,No,One year,Yes,Bank transfer (automatic),38.19,2626.07,No
CUST-00346,Male,0,No,No,35,Fiber optic,No,Month-to-month,Yes,Mailed check,75.93,2787.38,No
CUST-00347,Female,0,No,No,8,DSL,No,Two year,Yes,Credit card (automatic),50.87,307.27,No
CUST-00348,Female,0,Yes,No,0,No,No internet service,Month-to-month,Yes,Electronic check,39.42,141.97,No
CUST-00349,Male,0,No,No,71,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1442.3,Yes
CUST-00350,Male,0,Yes,No,17,No,No internet service,Month-to-month,Yes,Electronic check,18.0,238.23,No
CUST-00351,Female,0,No,No,56,DSL,Yes,Month-to-month,Yes,Credit card (automatic),41.39,2376.59,No
CUST-00352,Male,0,Yes,No,2,Fiber optic,No,One year,Yes,Mailed check,69.79,171.71,No
CUST-00353,Male,0,No,No,65,Fiber optic,No,Month-to-month,Yes,Electronic check,72.79,4793.35,No
CUST-00354,Male,1,No,No,47,DSL,No,Month-to-month,No,Mailed check,48.29,2423.76,No
CUST-00355,Female,0,No,No,16,No,No internet service,One year,Yes,Credit card (automatic),23.71,496.15,Yes
CUST-00356,Female,0,No,No,64,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),69.63,4518.01,No
CUST-00357,Male,0,Yes,Yes,21,DSL,No,One year,Yes,Bank transfer (automatic),32.23,756.4,Yes
CUST-00358,Female,1,No,No,72,No,No internet service,One year,Yes,Mailed check,18.0,1143.69,No
CUST-00359,Male,0,Yes,No,43,DSL,Yes,Month-to-month,No,Bank transfer (automatic),51.9,2226.79,No
CUST-00360,Female,0,No,No,32,Fiber optic,Yes,One year,No,Electronic check,48.17,1409.26,No
CUST-00361,Female,0,Yes,No,4,DSL,Yes,Two year,Yes,Bank transfer (automatic),42.29,166.98,No
CUST-00362,Female,0,No,No,18,DSL,No,Two year,Yes,Electronic check,67.78,1354.06,No
CUST-00363,Male,0,Yes,No,4,No,No internet service,Month-to-month,Yes,Credit card (automatic),19.16,75.79,No
CUST-00364,Female,0,No,No,62,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),66.08,3796.29,No
CUST-00365,Male,0,No,No,7,DSL,No,Two year,No,Mailed check,23.23,36.99,No
CUST-00366,Female,1,Yes,No,8,Fiber optic,No,One year,Yes,Bank transfer (automatic),72.06,646.21,No
CUST-00367,Male,0,Yes,Yes,9,No,No internet service,Month-to-month,No,Electronic check,21.42,128.09,No
CUST-00368,Male,0,No,No,71,No,No internet service,Month-to-month,No,Electronic check,25.38,1896.04,Yes
CUST-00369,Male,0,No,No,70,No,No internet service,One year,Yes,Electronic check,19.59,1226.43,No
CUST-00370,Female,0,Yes,No,52,No,No internet service,One year,Yes,Electronic check,27.13,1456.57,No
CUST-00371,Male,0,Yes,No,5,Fiber optic,No,Two year,No,Electronic check,72.36,413.63,Yes
CUST-00372,Female,0,Yes,No,36,DSL,No,Two year,No,Bank transfer (automatic),49.41,1873.55,No
CUST-00373,Male,0,No,No,69,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1163.37,No
CUST-00374,Male,0,No,No,7,DSL,Yes,One year,No,Mailed check,54.52,475.22,No
CUST-00375,Female,0,Yes,No,57,DSL,Yes,Month-to-month,Yes,Credit card (automatic),33.02,2062.93,No
CUST-00376,Male,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),57.11,0.0,Yes
CUST-00377,Female,0,No,Yes,58,DSL,No,Month-to-month,No,Electronic check,58.98,3427.04,No
CUST-00378,Female,0,No,No,39,Fiber optic,Yes,Two year,Yes,Mailed check,66.99,2395.85,No
CUST-00379,Male,0,Yes,Yes,64,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1048.78,No
CUST-00380,Male,0,Yes,No,30,Fiber optic,No,Month-to-month,Yes,Electronic check,63.51,1811.87,Yes
CUST-00381,Male,0,Yes,Yes,57,Fiber optic,No,Month-to-month,No,Mailed check,84.89,4830.76,Yes
CUST-00382,Female,0,Yes,No,61,Fiber optic,No,Month-to-month,No,Credit card (automatic),57.97,3581.47,No
CUST-00383,Female,1,Yes,No,23,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),81.34,1979.42,Yes
CUST-00384,Male,1,Yes,No,46,DSL,Yes,Month-to-month,No,Credit card (automatic),44.81,2092.94,No
CUST-00385,Male,0,Yes,Yes,33,DSL,Yes,Month-to-month,Yes,Credit card (automatic),45.97,1597.85,No
CUST-00386,Male,0,No,No,31,Fiber optic,Yes,Month-to-month,Yes,Electronic check,58.93,1697.41,No
CUST-00387,Male,0,Yes,No,58,Fiber optic,No,One year,Yes,Bank transfer (automatic),77.04,4595.12,No
CUST-00388,Female,0,No,No,16,Fiber optic,No,One year,Yes,Credit card (automatic),61.89,594.74,Yes
CUST-00389,Female,0,Yes,No,8,DSL,No,Two year,No,Electronic check,48.17,568.56,Yes
CUST-00390,Male,1,No,Yes,35,DSL,Yes,Month-to-month,Yes,Electronic check,67.0,2506.66,No
CUST-00391,Female,1,Yes,No,59,Fiber optic,Yes,Month-to-month,No,Electronic check,64.1,3871.91,No
CUST-00392,Male,0,No,No,11,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),53.07,851.25,Yes
CUST-00393,Male,0,No,Yes,24,Fiber optic,Yes,Two year,No,Bank transfer (automatic),77.9,1653.14,No
CUST-00394,Female,0,Yes,No,48,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.52,1078.49,Yes
CUST-00395,Female,0,No,Yes,34,Fiber optic,Yes,Month-to-month,No,Electronic check,65.38,2239.13,No
CUST-00396,Female,1,Yes,No,44,DSL,Yes,Two year,Yes,Bank transfer (automatic),39.87,1783.57,No
CUST-00397,Male,0,No,Yes,38,Fiber optic,Yes,Two year,Yes,Electronic check,65.42,2346.33,No
CUST-00398,Male,1,Yes,No,59,DSL,Yes,Month-to-month,No,Credit card (automatic),48.81,2927.17,No
CUST-00399,Male,0,Yes,No,63,DSL,No,One year,No,Mailed check,31.54,2028.76,No
CUST-00400,Male,0,Yes,Yes,32,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),63.98,1964.61,No
CUST-00401,Female,0,No,No,31,DSL,No,Month-to-month,No,Electronic check,56.79,1752.25,No
CUST-00402,Female,0,Yes,No,20,DSL,No,Month-to-month,Yes,Electronic check,37.77,597.66,Yes
CUST-00403,Male,0,No,No,32,No,No internet service,Two year,No,Electronic check,30.6,931.75,No
CUST-00404,Female,0,Yes,No,61,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),71.14,4454.84,Yes
CUST-00405,Male,0,Yes,No,36,No,No internet service,One year,No,Electronic check,18.0,765.7,No
CUST-00406,Female,1,Yes,No,50,No,No internet service,Month-to-month,Yes,Credit card (automatic),32.58,1721.24,No
CUST-00407,Male,0,No,No,30,DSL,No,One year,No,Electronic check,51.55,1661.75,No
CUST-00408,Male,0,No,Yes,51,Fiber optic,No,One year,No,Mailed check,77.64,4076.46,No
CUST-00409,Female,0,Yes,Yes,52,Fiber optic,Yes,One year,No,Electronic check,67.68,3442.13,No
CUST-00410,Male,0,No,No,38,Fiber optic,No,Two year,No,Electronic check,79.49,3061.37,No
CUST-00411,Male,0,Yes,No,68,DSL,No,One year,No,Mailed check,55.07,3875.17,No
CUST-00412,Male,0,Yes,No,63,DSL,No,One year,Yes,Mailed check,21.59,1194.62,No
CUST-00413,Male,0,No,No,11,DSL,No,Month-to-month,Yes,Mailed check,41.03,285.09,Yes
CUST-00414,Male,0,Yes,No,16,Fiber optic,No,Two year,Yes,Bank transfer (automatic),66.82,896.24,No
CUST-00415,Male,1,Yes,No,69,DSL,No,Month-to-month,Yes,Electronic check,53.48,3475.86,Yes
CUST-00416,Female,0,No,No,29,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),60.57,1630.43,No
CUST-00417,Female,1,Yes,No,22,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,332.94,No
CUST-00418,Male,0,No,Yes,58,Fiber optic,No,Month-to-month,Yes,Electronic check,90.16,5410.76,No
CUST-00419,Male,0,No,Yes,43,Fiber optic,Yes,One year,Yes,Mailed check,78.45,3320.85,No
CUST-00420,Female,0,No,No,9,DSL,No,Month-to-month,Yes,Electronic check,27.17,62.57,No
CUST-00421,Female,0,No,Yes,6,No,No internet service,Month-to-month,No,Electronic check,18.0,127.94,No
CUST-00422,Female,0,No,No,58,Fiber optic,No,Two year,Yes,Electronic check,71.18,4105.76,Yes
CUST-00423,Female,0,Yes,Yes,55,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),68.56,3676.94,No
CUST-00424,Female,0,No,Yes,25,No,No internet service,Month-to-month,Yes,Electronic check,18.0,379.37,No
CUST-00425,Male,0,No,No,62,DSL,Yes,Two year,Yes,Credit card (automatic),38.33,2504.51,No
CUST-00426,Male,0,No,No,9,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),86.88,612.73,Yes
CUST-00427,Female,0,Yes,No,63,DSL,Yes,Month-to-month,No,Electronic check,60.09,3585.78,No
CUST-00428,Female,0,No,No,5,DSL,No,Two year,No,Bank transfer (automatic),44.93,280.67,No
CUST-00429,Male,0,No,No,46,Fiber optic,No,One year,No,Electronic check,72.6,3265.92,Yes
CUST-00430,Female,1,Yes,Yes,61,Fiber optic,Yes,One year,Yes,Electronic check,69.71,4438.58,No
CUST-00431,Male,0,No,No,45,DSL,No,Month-to-month,Yes,Credit card (automatic),51.51,2299.43,Yes
CUST-00432,Female,1,Yes,Yes,56,Fiber optic,No,Month-to-month,Yes,Mailed check,82.35,4599.56,No
CUST-00433,Female,1,Yes,No,25,No,No internet service,Month-to-month,No,Electronic check,18.0,544.39,No
CUST-00434,Male,0,No,No,21,No,No internet service,Two year,No,Credit card (automatic),21.59,252.73,Yes
CUST-00435,Male,0,Yes,No,19,DSL,Yes,Month-to-month,Yes,Credit card (automatic),32.46,657.25,No
CUST-00436,Male,0,Yes,No,8,Fiber optic,No,Month-to-month,Yes,Mailed check,59.23,429.97,No
CUST-00437,Female,0,Yes,No,20,DSL,No,Month-to-month,No,Bank transfer (automatic),29.27,708.62,No
CUST-00438,Female,0,Yes,No,18,Fiber optic,Yes,One year,Yes,Credit card (automatic),85.94,1469.31,No
CUST-00439,Male,0,No,No,55,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),76.29,4217.17,No
CUST-00440,Male,1,No,No,15,Fiber optic,No,One year,Yes,Mailed check,58.86,839.82,No
CUST-00441,Female,0,No,No,12,DSL,Yes,Month-to-month,No,Credit card (automatic),47.96,625.07,No
CUST-00442,Male,0,Yes,Yes,53,Fiber optic,No,Month-to-month,Yes,Mailed check,53.97,2830.27,Yes
CUST-00443,Male,0,No,No,39,DSL,Yes,Month-to-month,No,Electronic check,56.23,2224.45,No
CUST-00444,Male,0,No,Yes,15,DSL,No,Month-to-month,No,Electronic check,44.97,884.94,Yes
CUST-00445,Female,0,No,No,51,Fiber optic,No,One year,Yes,Mailed check,68.85,3477.03,No
CUST-00446,Female,0,Yes,Yes,15,DSL,No,Two year,No,Electronic check,51.17,815.88,Yes
CUST-00447,Male,0,Yes,No,57,Fiber optic,Yes,Month-to-month,Yes,Electronic check,61.34,3770.76,Yes
CUST-00448,Female,0,No,Yes,2,Fiber optic,No,Month-to-month,Yes,Mailed check,79.26,205.3,Yes
CUST-00449,Female,0,No,Yes,43,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),59.7,2275.0,No
CUST-00450,Male,0,Yes,No,43,Fiber optic,No,Two year,No,Electronic check,62.84,2622.17,No
CUST-00451,Female,0,No,Yes,27,Fiber optic,Yes,Two year,Yes,Electronic check,66.94,1662.93,Yes
CUST-00452,Female,1,Yes,No,50,No,No internet service,One year,Yes,Credit card (automatic),18.0,1010.64,No
CUST-00453,Male,1,Yes,No,27,DSL,No,Month-to-month,Yes,Mailed check,39.23,1047.95,Yes
CUST-00454,Male,0,No,No,47,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),81.22,3944.96,No
CUST-00455,Female,0,No,Yes,16,Fiber optic,No,Two year,Yes,Mailed check,56.61,979.15,Yes
CUST-00456,Female,0,Yes,No,41,DSL,No,Month-to-month,Yes,Bank transfer (automatic),47.06,2002.33,No
CUST-00457,Male,0,No,No,55,DSL,No,One year,No,Electronic check,48.98,2547.1,No
CUST-00458,Female,0,No,No,70,DSL,No,Two year,Yes,Mailed check,53.25,3788.09,No
CUST-00459,Female,0,Yes,Yes,26,Fiber optic,No,One year,No,Bank transfer (automatic),85.07,2375.81,No
CUST-00460,Male,0,No,No,34,Fiber optic,Yes,One year,Yes,Electronic check,81.58,2600.07,No
CUST-00461,Female,1,No,No,34,Fiber optic,Yes,Month-to-month,Yes,Electronic check,74.14,2482.7,Yes
CUST-00462,Male,0,No,No,62,Fiber optic,No,Two year,Yes,Mailed check,72.24,4521.41,No
CUST-00463,Female,1,No,Yes,70,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),73.13,5130.86,No
CUST-00464,Male,0,No,Yes,47,DSL,No,Two year,No,Mailed check,34.6,1798.59,No
CUST-00465,Male,1,Yes,Yes,60,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),76.85,4698.42,No
CUST-00466,Female,0,Yes,No,6,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),67.05,451.03,Yes
CUST-00467,Male,0,No,No,55,DSL,No,Two year,Yes,Electronic check,37.98,2187.01,No
CUST-00468,Female,1,No,No,59,DSL,No,Month-to-month,No,Credit card (automatic),37.73,2317.78,No
CUST-00469,Male,1,Yes,No,52,DSL,No,Month-to-month,Yes,Credit card (automatic),36.53,1904.49,Yes
CUST-00470,Female,0,Yes,Yes,42,No,No internet service,Month-to-month,Yes,Electronic check,18.0,713.42,No
